rank,overallRarity,name,image,attributes
1,14.15778665635733,Renegade #290,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/290.png,BACKGROUND: Dark; BODY: Bronze; EXPRESSION: Chaos; HAIR: Mystic Wisps; OUTFIT: Saiyan Suit
91,8.300055579506687,Renegade #3681,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3681.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Chaos; HAIR: Enchanted Elegance; OUTFIT: Saiyan Suit
92,8.185758151314367,Renegade #3070,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3070.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Chaos; HAIR: Undercut; OUTFIT: Saiyan Suit
93,8.129488054851345,Renegade #4626,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4626.png,BACKGROUND: Orange; BODY: Onyx; EXPRESSION: Chaos; HAIR: Undercut; OUTFIT: Saiyan Suit
94,8.10787777318042,Renegade #1314,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1314.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Steel Spirit
95,8.09577670242281,Renegade #669,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/669.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Vex; HAIR: Sunbeam Silhouette; OUTFIT: Yugao Nightshade Kimono
96,8.028954607072821,Renegade #3069,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3069.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Cosmic Spark Bolero
97,8.009517911945728,Renegade #3853,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3853.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Enigma; HAIR: Shadow Shroud; OUTFIT: Saiyan Suit
98,7.94181868643672,Renegade #2840,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2840.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Vex; HAIR: Sunbeam Silhouette; OUTFIT: Rebellion Punk Rider
99,7.858493396966027,Renegade #635,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/635.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Chaos; HAIR: Scruffy; OUTFIT: Saiyan Suit
100,7.8297564776888215,Renegade #2917,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2917.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Emerald Samurai Robe
101,7.820975839488391,Renegade #2195,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2195.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Chaos; HAIR: Ahoge; OUTFIT: Saiyan Suit
102,7.811065151284486,Renegade #4701,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4701.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Serene; HAIR: Scruffy; OUTFIT: Saiyan Suit
103,7.8102312112817565,Renegade #2905,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2905.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Vex; HAIR: Radiant Crest; OUTFIT: Cerulean Skies Chemise
104,7.800048021146097,Renegade #2440,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2440.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Mystic Wisps; OUTFIT: Saiyan Suit
105,7.787168323181273,Renegade #4029,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4029.png,BACKGROUND: Orange; BODY: Onyx; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Rebellious Rhapsody
106,7.779812522689978,Renegade #275,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/275.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Chaos; HAIR: Sunbeam Silhouette; OUTFIT: Crimson Commander's Cape
107,7.770414701416319,Renegade #3941,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3941.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Chaos; HAIR: Galactic Gleam; OUTFIT: Steel Spirit
108,7.759430486304743,Renegade #3909,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3909.png,BACKGROUND: Orange; BODY: Onyx; EXPRESSION: Mirth; HAIR: Radiant Crest; OUTFIT: Steel Spirit
109,7.757387677762548,Renegade #1897,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1897.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Chaos; HAIR: Delinquency; OUTFIT: Steel Spirit
110,7.731129044099093,Renegade #3569,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3569.png,BACKGROUND: Blue; BODY: Onyx; EXPRESSION: Vex; HAIR: Radiant Crest; OUTFIT: Templar's Mantle
111,7.725534785421246,Renegade #3542,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3542.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Chaos; HAIR: Wolf Hair; OUTFIT: Saiyan Suit
112,7.708469073777675,Renegade #1,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Starfall Strands; OUTFIT: Saiyan Suit
113,7.697464008023827,Renegade #1808,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1808.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Chaos; HAIR: Radiant Crest; OUTFIT: Common Suit
114,7.680964118315696,Renegade #3807,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3807.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Vex; HAIR: Radiant Crest; OUTFIT: Hunter Vest
115,7.6428220231775175,Renegade #204,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/204.png,BACKGROUND: Blue; BODY: Onyx; EXPRESSION: Vex; HAIR: Radiant Crest; OUTFIT: Summoner's Cloak
116,7.6347968237497215,Renegade #1661,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1661.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Beanie; OUTFIT: Steel Spirit
117,7.611947975544457,Renegade #3738,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3738.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Enigma; HAIR: Phantom Veil; OUTFIT: Saiyan Suit
118,7.611438694264768,Renegade #3106,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3106.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Smile; HAIR: Ahoge; OUTFIT: Saiyan Suit
119,7.594163874804632,Renegade #1584,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1584.png,BACKGROUND: Grey; BODY: Ivory; EXPRESSION: Vex; HAIR: Enchanted Elegance; OUTFIT: Saiyan Suit
120,7.579742523127319,Renegade #4676,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4676.png,BACKGROUND: Orange; BODY: Onyx; EXPRESSION: Chaos; HAIR: Wolf Hair; OUTFIT: Steel Spirit
121,7.567373821491275,Renegade #4046,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4046.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Chaos; HAIR: Binding Bangs; OUTFIT: Saiyan Suit
122,7.539010543439305,Renegade #3697,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3697.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smile; HAIR: Shadow Shroud; OUTFIT: Steel Spirit
123,7.5371188138913485,Renegade #4947,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4947.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Smirk; HAIR: Compression; OUTFIT: Saiyan Suit
124,7.528639842524926,Renegade #623,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/623.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Smirk; HAIR: Eternal Flow; OUTFIT: Saiyan Suit
125,7.5174167933152845,Renegade #4106,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4106.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Smile; HAIR: Undercut; OUTFIT: Saiyan Suit
126,7.511760206680517,Renegade #2657,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2657.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Gray Wash Tunic
127,7.498370149350635,Renegade #3129,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3129.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smirk; HAIR: Shadow Shroud; OUTFIT: Steel Spirit
128,7.487723454686593,Renegade #4369,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4369.png,BACKGROUND: Grey; BODY: Onyx; EXPRESSION: Enigma; HAIR: Delinquency; OUTFIT: Saiyan Suit
129,7.478612955580214,Renegade #3458,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3458.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Common Suit
130,7.476776399226615,Renegade #4083,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4083.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Smirk; HAIR: Undercut; OUTFIT: Saiyan Suit
131,7.4720376403419495,Renegade #2014,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2014.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Cosmic Spark Bolero
132,7.463367015172766,Renegade #116,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/116.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Vex; HAIR: Binding Bangs; OUTFIT: Saiyan Suit
133,7.461294953935107,Renegade #3664,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3664.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Sakura Blossom Chiffon
134,7.444774067008698,Renegade #930,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/930.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Rebellion Punk Rider
135,7.438748579890774,Renegade #2444,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2444.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Templar's Mantle
136,7.436388132888014,Renegade #3022,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3022.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Smile; HAIR: Radiant Crest; OUTFIT: Saiyan Suit
137,7.431222269073727,Renegade #4322,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4322.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Chaos; HAIR: Spiky Hair; OUTFIT: Saiyan Suit
138,7.428964730582184,Renegade #3614,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3614.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Chaos; HAIR: Twilight Twirls; OUTFIT: Saiyan Suit
139,7.412783756409037,Renegade #4984,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4984.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Binding Bangs; OUTFIT: Steel Spirit
140,7.395824203551358,Renegade #2771,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2771.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Crimson Fury Jacket
141,7.389239180778406,Renegade #3462,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3462.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Crimson Commander's Cape
142,7.3783579720347285,Renegade #2668,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2668.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Moonlight Maestro's Doublet
143,7.37130899166813,Renegade #3499,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3499.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Noir Doublet
144,7.366929640578306,Renegade #472,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/472.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Mirth; HAIR: Sunbeam Silhouette; OUTFIT: Hinata’s Heart
145,7.361224211765579,Renegade #4436,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4436.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Frostfire Fringe; OUTFIT: Steel Spirit
146,7.354811721173552,Renegade #4594,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4594.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Smile; HAIR: Sunbeam Silhouette; OUTFIT: Crusader's Mantle
147,7.353227208568013,Renegade #4309,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4309.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Chaos; HAIR: Sunbeam Silhouette; OUTFIT: Gray Wash Tunic
148,7.349226480790589,Renegade #4791,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4791.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Compression; OUTFIT: Steel Spirit
149,7.3479844883115994,Renegade #3465,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3465.png,BACKGROUND: Blue; BODY: Onyx; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Common Suit
150,7.341913563340849,Renegade #1254,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1254.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Moonlight Maestro's Doublet
151,7.341840939860786,Renegade #3375,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3375.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Serene; HAIR: Lunar Tresses; OUTFIT: Steel Spirit
152,7.34041571576217,Renegade #4509,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4509.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Smile; HAIR: Sunbeam Silhouette; OUTFIT: Corporate Suit
153,7.338403381186415,Renegade #4266,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4266.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shroud; OUTFIT: Gray Wash Tunic
154,7.314895299833358,Renegade #1599,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1599.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Enigma; HAIR: Sunbeam Silhouette; OUTFIT: Cerulean Skies Chemise
155,7.309067488480222,Renegade #4464,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4464.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Smile; HAIR: Sunbeam Silhouette; OUTFIT: Common Suit
156,7.307550339625001,Renegade #2547,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2547.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Mirth; HAIR: Sunbeam Silhouette; OUTFIT: Enigma Robes
157,7.303916281329764,Renegade #2666,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2666.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Mirth; HAIR: Sunbeam Silhouette; OUTFIT: Azure Ocean Attire
158,7.3031043733683685,Renegade #4955,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4955.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Radiant Crest; OUTFIT: Crimson Fury Jacket
159,7.298578984837508,Renegade #3078,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3078.png,BACKGROUND: Orange; BODY: Onyx; EXPRESSION: Serene; HAIR: Shadow Shroud; OUTFIT: Corporate Suit
160,7.29358283475236,Renegade #2991,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2991.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Vex; HAIR: Beanie; OUTFIT: Professor Suit
161,7.2899732246059665,Renegade #1108,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1108.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Side Part; OUTFIT: Steel Spirit
162,7.28606630166124,Renegade #4811,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4811.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Smirk; HAIR: Sunbeam Silhouette; OUTFIT: Enigma Robes
163,7.285587210571026,Renegade #2786,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2786.png,BACKGROUND: Off White; BODY: Onyx; EXPRESSION: Mirth; HAIR: Sunbeam Silhouette; OUTFIT: Common Suit
164,7.27674601249668,Renegade #579,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/579.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Cerulean Skies Chemise
165,7.273952629697336,Renegade #3716,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3716.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Vex; HAIR: Shadow Shroud; OUTFIT: Common Suit
166,7.267758054618415,Renegade #1100,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1100.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Vex; HAIR: Phantom Veil; OUTFIT: Steel Spirit
167,7.261289665609222,Renegade #3906,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3906.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Vex; HAIR: Shadow Shimmer; OUTFIT: Crusader's Mantle
168,7.259428244630122,Renegade #1230,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1230.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Chaos; HAIR: Eternal Flow; OUTFIT: Steel Spirit
169,7.256553998979211,Renegade #2089,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2089.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Chaos; HAIR: Sunbeam Silhouette; OUTFIT: Crimson Fury Jacket
170,7.255607905088082,Renegade #2533,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2533.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Chaos; HAIR: Twilight Twirls; OUTFIT: Saiyan Suit
171,7.253746162318993,Renegade #3722,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3722.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smile; HAIR: Lunar Tresses; OUTFIT: Saiyan Suit
172,7.2535090801825515,Renegade #3507,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3507.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Smile; HAIR: Shadow Shroud; OUTFIT: Sakura Blossom Chiffon
173,7.243441314180167,Renegade #899,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/899.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Vex; HAIR: Enchanted Elegance; OUTFIT: Templar's Mantle
174,7.239493045748045,Renegade #2830,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2830.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Chaos; HAIR: Sunbeam Silhouette; OUTFIT: Zori
175,7.238929252928447,Renegade #1211,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1211.png,BACKGROUND: Cream; BODY: Onyx; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Enigma Robes
176,7.238764064793479,Renegade #1806,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1806.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Vex; HAIR: Shadow Shimmer; OUTFIT: Steel Spirit
177,7.235793132650695,Renegade #3851,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3851.png,BACKGROUND: Blue; BODY: Onyx; EXPRESSION: Enigma; HAIR: Sunbeam Silhouette; OUTFIT: Doubled Danger Peacoat
178,7.235717875867258,Renegade #1715,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1715.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Smile; HAIR: Shadow Shroud; OUTFIT: Crusader's Mantle
179,7.226403787744276,Renegade #1757,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1757.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Vex; HAIR: Beanie; OUTFIT: Gray Wash Tunic
180,7.2234212090978325,Renegade #4270,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4270.png,BACKGROUND: Red; BODY: Onyx; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Gray Wash Tunic
